species:ncbi:137178	s. tamariscina|Selaginella tamariscina|S.tamariscina|selaginella tamariscina|s.tamariscina|S. tamariscina
species:ncbi:360638	cotesia plutellae bracovirus|c. plutellae bracovirus|C. plutallae bracovirus|c.plutellae bracovirus|c. plutallae bracovirus|Cotesia plutallae bracovirus|Cotesia plutellae bracovirus|C.plutallae bracovirus|c.plutallae bracovirus|C.plutellae bracovirus|cotesia plutallae bracovirus|C. plutellae bracovirus
species:ncbi:360617	leptopsylla segnis|L.segnis|l. segnis|l.segnis|Leptopsylla segnis|L. segnis
species:ncbi:316456	Mormon cricket|mormon crickets|mormon cricket|anabrus simplex|Mormon crickets|a.simplex|Anabrus simplex|a. simplex|A. simplex|A.simplex
species:ncbi:316450	B.duperreyi|bassiana duperreyi|b.duperreyi|Bassiana duperreyi|b. duperreyi|B. duperreyi
species:ncbi:137207	o.longicaudatus|O.longicaudus|O. longicaudus|oligoryzomys longicaudus|O.longicaudatus|o. longicaudus|o.longicaudus|Oligoryzomys longicaudatus|o. longicaudatus|Oligoryzomys longicaudus|oligoryzomys longicaudatus|O. longicaudatus
species:ncbi:137221	Rheum palmatum|r. palmatum|Rheum palmatum L.|r.palmatum L.|rheum palmatum|r. palmatum L.|R.palmatum L.|rheum palmatum L.|R. palmatum|r.palmatum|R.palmatum|R. palmatum L.
species:ncbi:137220	Yao yong da huangs|yao yong da huang|R. officinale Baill.|R.officinale|r.officinale|Rheum officinale|r.officinale Baill.|Yao yong da huang|R.officinale Baill.|rheum officinale|r. officinale|R. officinale|r. officinale Baill.|yao yong da huangs|Rheum officinale Baill.|rheum officinale Baill.
species:ncbi:137227	Rheum undulatum|r.undulatum L.|R.undulatum|Rheum undulatum L.|R. undulatum|rheum undulatum L.|R. undulatum L.|rheum undulatum|r. undulatum L.|R.undulatum L.|r. undulatum|r.undulatum
species:ncbi:137226	Chinese rhubarbs|Rheum tanguticum (Maxim. ex Regel) Maxim. ex Balf.|chinese rhubarbs|da huangs|Chinese rhubarb|da huang|rheum tanguticum|rheum tanguticum (Maxim. ex Regel) Maxim. ex Balf.|r. tanguticum|chinese rhubarb|R.tanguticum (Maxim. ex Regel) Maxim. ex Balf.|R.tanguticum|Da huangs|r. tanguticum (Maxim. ex Regel) Maxim. ex Balf.|Rheum tanguticum|R. tanguticum (Maxim. ex Regel) Maxim. ex Balf.|r.tanguticum (Maxim. ex Regel) Maxim. ex Balf.|r.tanguticum|Da huang|R. tanguticum
species:ncbi:137229	r. patientia|R. patientia|R.patientia|rumex patientia L.|Rumex patientia L.|rumex patientia|Rumex patientia|r.patientia
species:ncbi:137246	C. punctatum|C.punctatum|brownbanded bamboosharks|Brownbanded bambooshark|c.punctatum|Brownbanded bamboosharks|chiloscyllium punctatum|c. punctatum|brownbanded bambooshark|Chiloscyllium punctatum
species:ncbi:55057	Mammestra brassicae|mammestra brassicae|Cabbage moth|cabbage moths|M. brassicae|m. brassicae|M.brassicae|mamestra brassicae|Mamestra brassicae|m.brassicae|Cabbage moths|cabbage moth
species:ncbi:55055	morning glory sphinx moths|agrius convoluvuli|Herse convolvuli|h.convolvuli|herse convolvuli|H.convolvuli|Morning glory sphinx moths|sweetpotato hornworms|convolvulus hawk-moth|Sweetpotato hornworm|A.convolvuli|convolvulus hawk-moths|agrius convolvuli|Sweetpotato hornworms|Agrius convolvuli|a. convolvuli|Agrius convoluvuli|Convolvulus hawk-moth|Morning glory sphinx moth|Convolvulus hawk-moths|a.convolvuli|H. convolvuli|h. convolvuli|A. convolvuli|morning glory sphinx moth|sweetpotato hornworm
species:ncbi:55047	B.astutus|b. astutus|ringtail|ringtails|b.astutus|bassariscus astutus|Bassaricus astutus|Ringtails|Ringtail|bassaricus astutus|B. astutus|Bassariscus astutus
species:ncbi:55040	urocyon cinereoargenteus|U.cinereoargenteus|u. cinereoargenteus|u.cinereoargenteus|Gray fox|gray fox|Gray foxs|gray foxs|Urocyon cinereoargenteus|U. cinereoargenteus
species:ncbi:55062	pinus ponderosa|pacific ponderosa pines|pacific ponderosa pine|p.ponderosa|Pinus ponderosa|P. ponderosa|Pacific ponderosa pine|P.ponderosa|Pacific ponderosa pines|Pinus ponderosa P.Lawson & C.Lawson|pinus ponderosa P.Lawson & C.Lawson|p. ponderosa
species:ncbi:55061	jeffrey pine|pinus jeffreyi Balf.|Jeffrey pine|P.jeffreyi|p. jeffreyi|Jeffrey pines|Pinus jeffreyi Balf.|Pinus jeffreyi|p.jeffreyi|P. jeffreyi|jeffrey pines|pinus jeffreyi
species:ncbi:55084	pandinus imperator|Emperor scorpions|P. imperator|P.imperator|p. imperator|p.imperator|Emperor scorpion|emperor scorpion|Pandinus imperator|emperor scorpions
species:ncbi:316277	syntrophus aciditrophicus|s.aciditrophicus Jackson et al. 2001|S. aciditrophicus|S.aciditrophicus|Syntrophus aciditrophicus|syntrophus acidotrophicus|Syntrophus acidotrophicus|S. aciditrophicus Jackson et al. 2001|s. aciditrophicus|syntrophus aciditrophicus Jackson et al. 2001|Syntrophus aciditrophicus Jackson et al. 2001|s.aciditrophicus|s. aciditrophicus Jackson et al. 2001|S.aciditrophicus Jackson et al. 2001
species:ncbi:55207	Erwinia carotovora subsp. betavasculorum|pectobacterium carotovorum subsp. betavasculorum (Thomson et al. 1984) Hauben et al. 1999|P.betavasculorum|p. carotovorum subsp. betavasculorum|pectobacterium betavasculorum (Thomson et al. 1981) Hauben et al. 1999|Pectobacterium betavasculorum|P.carotovorum subsp. betavasculorum|Erwinia carotovora betavasculorum|pectobacterium betavasculorum (Thomson et al. 1984) Gardan et al. 2003|Erwinia carotovora subsp. betavasculorum Thomson et al. 1984|e.carotovora subsp. betavasculorum|erwinia carotovora subsp. betavasculorum Thomson et al. 1984|p. betavasculorum|Pectobacterium betavasculorum (Thomson et al. 1984) Gardan et al. 2003|P. carotovorum subsp. betavasculorum|Pectobacterium betavasculorum (Thomson et al. 1981) Hauben et al. 1999|pectobacterium carotovorum subsp. betavasculorum|p.carotovorum subsp. betavasculorum|e. carotovora subsp. betavasculorum|p.betavasculorum|erwinia carotovora betavasculorum|P. betavasculorum|Pectobacterium carotovorum subsp. betavasculorum (Thomson et al. 1984) Hauben et al. 1999|E.carotovora subsp. betavasculorum|E. carotovora subsp. betavasculorum|pectobacterium betavasculorum|erwinia carotovora subsp. betavasculorum|Pectobacterium carotovorum subsp. betavasculorum
species:ncbi:55214	Erwinia salicis|e. amylovora var. salicis|e.amylovora var. salicis|P.saliciperda|p. saliciperda|erwinia salicis|phytomonas salicis|Pseudomonas saliciperda|p.salicis|E.amylovora var. salicis|E.salicis|b. salicis|e.salicis|p. salicis|Erwinia salicis (Day 1924) Chester 1939 (Approved Lists 1980)|E. salicis|E. amylovora var. salicis|erwinia amylovora var. salicis|pseudobacterium salicis|B.salicis|pseudomonas saliciperda|Erwinia amylovora var. salicis|e. salicis|Brenneria salicis (Day 1924) Hauben et al. 1999|bacterium salicis|P.salicis|erwinia salicis (Day 1924) Chester 1939 (Approved Lists 1980)|brenneria salicis (Day 1924) Hauben et al. 1999|P. salicis|Phytomonas salicis|brenneria salicis|P. saliciperda|B. salicis|Brenneria salicis|p.saliciperda|b.salicis|Pseudobacterium salicis|Bacterium salicis
species:ncbi:137457	S. officinalis|s.officinalis|sanguisorba officinalis|s. officinalis|sanguisorba officinalis L.|Sanguisorba officinalis|Sanguisorba officinalis L.|S.officinalis
species:ncbi:55211	Erwinia persicina|Erwinia nulandii|E. persicinus|e. nulandii|erwinia persicinus|e.nulandii|erwinia persicina|e.persicinus|E.persicina|e.persicina corrig. Hao et al. 1990|erwinia persicina corrig. Hao et al. 1990|E. persicina|e. persicinus|E. nulandii|E.persicina corrig. Hao et al. 1990|e.persicina|E. persicina corrig. Hao et al. 1990|e. persicina|Erwinia persicinus|Erwinia persicina corrig. Hao et al. 1990|e. persicina corrig. Hao et al. 1990|E.nulandii|E.persicinus|erwinia nulandii
species:ncbi:55212	a. rhaponticum|P.rhapontica|E. rhapontici|Pectobacterium rhapontici (Millard 1924) Patel and Kulkarni 1951 (Approved Lists 1980)|P.rhapontici|Erwinia rhapontici|e. rhapontici|P.rhapontici (Millard 1924) Patel and Kulkarni 1951 (Approved Lists 1980)|Erwinia rhapontici (Millard 1924) Burkholder 1948 (Approved Lists 1980) emend. Hauben et al. 19|b.rhaponticum|Pseudobacterium rhapontici|erwinia carotovora var. rhapontici|Aplanobacter rhaponticum|p. rhapontica|e.rhapontici (Millard 1924) Burkholder 1948 (Approved Lists 1980) emend. Hauben et al. 19|E.rhapontici (Millard 1924) Burkholder 1948 (Approved Lists 1980) emend. Hauben et al. 19|Pectobacterium rhapontici|bacterium rhaponticum|Xanthomonas rhapontica|x. rhapontica|A. rhaponticum|aplanobacter rhaponticum|P. rhapontici (Millard 1924) Patel and Kulkarni 1951 (Approved Lists 1980)|E. carotovora var. rhapontici|p.rhapontica|Bacterium rhaponticum|a.rhaponticum|P. rhapontici|p.rhapontici|erwinia rhapontici (Millard 1924) Burkholder 1948 (Approved Lists 1980) emend. Hauben et al. 19|X.rhapontica|e. carotovora var. rhapontici|pectobacterium rhapontici|E.carotovora var. rhapontici|Phytomonas rhapontica|p. rhapontici (Millard 1924) Patel and Kulkarni 1951 (Approved Lists 1980)|p.rhapontici (Millard 1924) Patel and Kulkarni 1951 (Approved Lists 1980)|pectobacterium rhapontici (Millard 1924) Patel and Kulkarni 1951 (Approved Lists 1980)|E. rhapontici (Millard 1924) Burkholder 1948 (Approved Lists 1980) emend. Hauben et al. 19|p. rhapontici|e.rhapontici|E.rhapontici|Erwinia carotovora var. rhapontici|x.rhapontica|xanthomonas rhapontica|pseudobacterium rhapontici|e.carotovora var. rhapontici|B. rhaponticum|b. rhaponticum|erwinia rhapontici|X. rhapontica|e. rhapontici (Millard 1924) Burkholder 1948 (Approved Lists 1980) emend. Hauben et al. 19|B.rhaponticum|phytomonas rhapontica|A.rhaponticum|P. rhapontica
species:ncbi:137475	cucumber vein yellowing virus|C.vein yellowing virus|C. vein yellowing virus|c.vein yellowing virus|c. vein yellowing virus|Cucumber vein yellowing virus
species:ncbi:55104	Least killifish|Heterandria formosa|h.formosa|Least killifishs|H. formosa|H.formosa|h. formosa|least killifishs|heterandria formosa|least killifish
species:ncbi:55100	D. canadensis|D.canadensis|d. canadensis|d.canadensis|dendroides canadensis|Dendroides canadensis
species:ncbi:55173	P.chartarum|L. chartarum|l.chartarum|L.chartarum|Leptosphaerulina chartarum|Pithomyces chartarum|leptosphaerulina chartarum|l. chartarum|p.chartarum|P. chartarum|pithomyces chartarum|p. chartarum
species:ncbi:55149	Eurasian red squirrel|eurasian red squirrels|s.vulgaris|Red squirrel|eurasian red squirrel|S.vulgaris|Eurasian red squirrels|Red squirrels|s. vulgaris|red squirrel|Sciurus vulgaris|S. vulgaris|red squirrels|sciurus vulgaris
species:ncbi:55194	P. orbiculare|Pityrosporum orbiculare|pityrosporum orbiculare|pityriasis (Tinea) versicolor infection agents|M.furfur|m.furfur|M. furfur|malassezia furfur|Malassezia furfur|Pityriasis (Tinea) versicolor infection agents|m. furfur|p. orbiculare|P.orbiculare|Pityriasis (Tinea) versicolor infection agent|p.orbiculare|pityriasis (Tinea) versicolor infection agent
species:ncbi:55183	cultivated forsythias|f.suspensa x Forsythia viridissima|f. x intermedia|Forsythia suspensa x Forsythia viridissima|forsythia suspensa x Forsythia viridissima|cultivated forsythia|F. x intermedia|F. intermedia|Forsythia intermedia|f. suspensa x Forsythia viridissima|forsythia x intermedia Zabel|F. suspensa x Forsythia viridissima|Forsythia x intermedia|Cultivated forsythias|f.intermedia|F.x intermedia|f.x intermedia|Cultivated forsythia|f. intermedia|Forsythia x intermedia Zabel|F.suspensa x Forsythia viridissima|F.intermedia|forsythia intermedia|forsythia x intermedia
species:ncbi:55184	shi chang pu|a.gramineus Sol. ex Aiton|acorus gramineus|a. gramineus Sol. ex Aiton|Acorus gramineus|A.gramineus Sol. ex Aiton|shi chang pus|Shi chang pus|Acorus gramineus Sol. ex Aiton|a. gramineus|acorus gramineus Sol. ex Aiton|Shi chang pu|a.gramineus|A.gramineus|A. gramineus Sol. ex Aiton|A. gramineus
species:ncbi:55188	Satsuma orange|c.unshiu|Satsuma oranges|c. unshiu|citrus unshiu|Citrus unshiu Marcow.|citrus unshiu Marcow.|satsuma oranges|c.unshiu Marcow.|Satsuma mandarin|satsuma orange|C. unshiu|C.unshiu|satsuma mandarin|Citrus unshiu|c. unshiu Marcow.|C.unshiu Marcow.|C. unshiu Marcow.|Satsuma mandarins|satsuma mandarins
species:ncbi:304461	Spirocerca lupi|s. lupi|S.lupi|S. lupi|s.lupi|spirocerca lupi
species:ncbi:304456	channa punctatus|Spotted snakeheads|C.punctata|Channa punctata|c.punctata|c.punctatus|c. punctatus|C. punctata|c. punctata|channa punctata|Channa punctatus|Spotted snakehead|spotted snakehead|C. punctatus|C.punctatus|spotted snakeheads
species:ncbi:304329	Lonomia obliqua|L. obliqua|l.obliqua|lonomia obliqua|L.obliqua|l. obliqua
species:ncbi:198635	Eristalis tenax|rat-tailed maggots|E. tenax|Eristalix tenax|eristalix tenax|Drone flys|Rat-tailed maggot|rat-tailed maggot|E.tenax|e. tenax|drone fly|Rat-tailed maggots|e.tenax|drone flys|Drone fly|eristalis tenax
species:ncbi:182642	S.sarba|Goldlined seabream|Sparus sarba|goldlined seabreams|s.sarba|rhabdosargus sarba|Rhabdosargus sarba|R. sarba|goldlined seabream|r. sarba|S. sarba|r.sarba|Goldlined seabreams|R.sarba|sparus sarba|s. sarba
species:ncbi:445165	N.succinea|Nereis succinea|n. succinea|Neanthes succinea|nereis succinea|N. succinea|neanthes succinea|n.succinea
species:ncbi:198768	harungana madagascariensis|h.madagascariensis|Harungana madagascariensis|dragon's-blood-trees|dragon's-blood-tree|Dragon's-blood-tree|H. madagascariensis|H.madagascariensis|h. madagascariensis|Dragon's-blood-trees
species:ncbi:304233	S. ornatum|Simulium ornatum|S.ornatum|s. ornatum|simulium ornatum|s.ornatum
species:ncbi:316697	alchornea cordifolia|A.cordifolia|a.cordifolia|Alchornea cordifolia|a. cordifolia|A. cordifolia|alchornea cordifolia M ll.Arg.|Alchornea cordifolia M ll.Arg.
species:ncbi:67003	T.theileri|trypanosoma theileri|t. theileri|Trypanosoma theileri|T. theileri|t.theileri
species:ncbi:67004	Thalassiosira fluviatilis|thalassiosira fluviatilis|thalassiosira weissflogii|T.fluviatilis|t. weisflogii|t. weissflogii|t.weissflogii|T. fluviatilis|T.weissflogii|T. weissflogii|T.weisflogii|Thalassiosira weissflogii|t. fluviatilis|thalassiosira weisflogii|Thalassiosira weisflogii|t.weisflogii|t.fluviatilis|T. weisflogii
species:ncbi:304239	C.newsteadii|C. newsteadi|c. newsteadii|Culicoides newsteadii|C.newsteadi|Culicoides newsteadi|C. newsteadii|culicoides newsteadii|culicoides newsteadi|c. newsteadi|c.newsteadi|c.newsteadii
species:ncbi:198777	Mamey|Mammea americana L.|mammee-apple|M.americana|M. americana|Mammee-apples|m. americana|mammea americana L.|m.americana|Mammea americana|mammea americana|mamey|mammee-apples|Mameys|Mammee-apple|mameys
species:ncbi:182710	o.iheyensis|O. iheyensis|O.iheyensis|Oceanobacillus iheyensis Lu et al. 2002|oceanobacillus iheyensis Lu et al. 2002|oceanobacillus iheyensis|o. iheyensis|Oceanobacillus iheyensis
species:ncbi:198816	I.lactea Pall.|I.lactea|iris lactea Pall.|Iris lactea Pall.|i. lactea Pall.|Iris lactea|I. lactea|I. lactea Pall.|i. lactea|i.lactea Pall.|i.lactea|iris lactea
species:ncbi:316597	aedes pseudoscutellaris|a.pseudoscutellaris|Aedes pseudoscutellaris|a. pseudoscutellaris|A.pseudoscutellaris|A. pseudoscutellaris
species:ncbi:67255	s. achromogenes Okami and Umezawa 1953|s.achromogenes|Streptomyces achromogenes|streptomyces achromogenes|S. achromogenes|S.achromogenes Okami and Umezawa 1953|streptomyces achromogenes Okami and Umezawa 1953|Streptomyces achromogenes Okami and Umezawa 1953|s. achromogenes|s.achromogenes Okami and Umezawa 1953|S.achromogenes|S. achromogenes Okami and Umezawa 1953
species:ncbi:52	Chrondromyces crocatus|M.variabilis|M. variabilis|myxobotrys variabilis|chondromyces crocatus|C.crocatus|chondromyces crocatus Berkeley and Curtis 1874|Myxobotrys variabilis|m.variabilis|Chondromyces crocatus|c. crocatus|Chondromyces crocatus Berkeley and Curtis 1874|chrondromyces crocatus|C. crocatus Berkeley and Curtis 1874|c. crocatus Berkeley and Curtis 1874|m. variabilis|C.crocatus Berkeley and Curtis 1874|c.crocatus Berkeley and Curtis 1874|C. crocatus|c.crocatus
species:ncbi:61	v. stercoraria Pringsheim 1951 (Approved Lists 1980) emend. Strohl et al. 1986|v.stercoraria|v.stercoraria Pringsheim 1951 (Approved Lists 1980) emend. Strohl et al. 1986|V. stercoraria|v. stercoraria|vitreoscilla stercoraria Pringsheim 1951 (Approved Lists 1980) emend. Strohl et al. 1986|Vitreoscilla stercoraria|V.stercoraria|V. stercoraria Pringsheim 1951 (Approved Lists 1980) emend. Strohl et al. 1986|V.stercoraria Pringsheim 1951 (Approved Lists 1980) emend. Strohl et al. 1986|vitreoscilla stercoraria|Vitreoscilla stercoraria Pringsheim 1951 (Approved Lists 1980) emend. Strohl et al. 1986
species:ncbi:65	herpetosiphon aurantiacus|h. aurantiacus|H.aurantiacus Holt and Lewin 1968|h.aurantiacus Holt and Lewin 1968|H.aurantiacus|h. giganteus|H. aurantiacus|h.aurantiacus|h.giganteus|Herpetosiphon aurantiacus Holt and Lewin 1968|Herpetosiphon aurantiacus|H. giganteus|herpetosiphon aurantiacus Holt and Lewin 1968|Herpetosiphon giganteus|H.giganteus|herpetosiphon giganteus|H. aurantiacus Holt and Lewin 1968|h. aurantiacus Holt and Lewin 1968
species:ncbi:56	sorangium nigrescens|P.compositum|sorangium nigrum|P. compositum|S. cellulosum|polyangium cellulosum|S. compositum|polyangium compositum|Sorangium cellulosum (Brockman 1989) Reichenbach 2007|Sorangium nigrescens|S.compositum|P.cellulosum|Sorangium cellulosum|sorangium cellulosum|s.nigrum|sorangium cellulosum (Brockman 1989) Reichenbach 2007|Sorangium nigrum|s. cellulosum|Polyangium cellulosum (ex Imshenetski and Solntseva 1936) Brockman 1989|Polyangium cellulosum|p. cellulosum|s.nigrescens|s. compositum|S.nigrescens|S. nigrescens|p. compositum|P. cellulosum|sorangium compositum|Sorangium compositum|s.compositum|s. nigrum|S. nigrum|S.cellulosum|p.cellulosum|s. nigrescens|Polyangium compositum|p.compositum|polyangium cellulosum (ex Imshenetski and Solntseva 1936) Brockman 1989|S.nigrum|s.cellulosum
species:ncbi:24	S.putrefaciens|s. putrefaciens|Shewanella putrefaciens|s.putrefaciens|Alteromonas putrifaciens|S. putrefaciens|a.putrefaciens|Shewanella putrefaciens (Lee et al. 1981) MacDonell and Colwell 1986|pseudomonas putrefaciens|alteromonas putrefaciens (ex Derby and Hammer) Lee et al. 1981|P. putrefaciens|Shewanella putrifaciens|Alteromonas putrefaciens (ex Derby and Hammer) Lee et al. 1981|alteromonas putrifaciens|A.putrefaciens|A. putrefaciens|alteromonas putrefaciens|Pseudomonas putrefaciens|p.putrefaciens|shewanella putrifaciens|Alteromonas putrefaciens|P.putrefaciens|shewanella putrefaciens (Lee et al. 1981) MacDonell and Colwell 1986|shewanella putrefaciens|a. putrefaciens|p. putrefaciens
species:ncbi:23	shewanella affinis|Alteromonas colwelliana|S.affinis|s.colwelliana|A.colwelliana|s. affinis|s. colwelliana|Shewanella affinis Ivanova et al. 2004|S. affinis|s.affinis|A. colwelliana|alteromonas colwelliana|Alteromonas colwelliana Weiner et al. 1988|a. colwelliana|shewanella colwelliana (Weiner et al. 1988) Coyne et al. 1990|S.colwelliana|S. colwelliana|Shewanella colwelliana|Shewanella affinis|a.colwelliana|shewanella affinis Ivanova et al. 2004|Shewanella colwelliana (Weiner et al. 1988) Coyne et al. 1990|alteromonas colwelliana Weiner et al. 1988|shewanella colwelliana
species:ncbi:41	Chondromyces aurantiacus|c.aurantiacus|Stigmatella aurantiaca|s. aurantiaca|stigmatella aurantiaca Berkeley and Curtis 1875|S. aurantiaca|C.aurantiacus|S.aurantiaca|stigmatella aurantiaca|s.aurantiaca|C. aurantiacus|chondromyces aurantiacus|c. aurantiacus|Stigmatella aurantiaca Berkeley and Curtis 1875
species:ncbi:34	myxococcus xanthus retron Mx162s|Myxococcus xanthus retron Mx65s|myxococcus xanthus retron Mx65s|m.xanthus|myxococcus xanthus retron Mx162|M.xanthus|m. xanthus|Myxococcus xanthus retron Mx65|Myxococcus xanthus retron Mx162s|myxococcus xanthus|myxococcus xanthus retron Mx65|Myxococcus xanthus retron Mx162|myxococcus xanthus Beebe 1941|Myxococcus xanthus|M. xanthus|Myxococcus xanthus Beebe 1941
species:ncbi:33	myxococcus fulvus (Cohn 1875) Jahn 1911|Myxococcus fulvus|M.fulvus|M. fulvus|Myxococcus fulvus (Cohn 1875) Jahn 1911|myxococcus fulvus|micrococcus fulvus|m.fulvus|Micrococcus fulvus|m. fulvus
species:ncbi:67281	s.californicus|A.californicus|actinomyces californicus|s. californicus|S. californicus (Waksman and Curtis 1916) Waksman and Henrici 1948|s.californicus (Waksman and Curtis 1916) Waksman and Henrici 1948|S.californicus (Waksman and Curtis 1916) Waksman and Henrici 1948|Streptomyces californicus (Waksman and Curtis 1916) Waksman and Henrici 1948|streptomyces californicus (Waksman and Curtis 1916) Waksman and Henrici 1948|A. californicus|streptomyces californicus|S.californicus|s. californicus (Waksman and Curtis 1916) Waksman and Henrici 1948|Streptomyces californicus|a.californicus|a. californicus|Actinomyces californicus|S. californicus
species:ncbi:19	p. carbinolicus|P.carbinolicus|pelobacter carbinolicus|pelobacter carbinolicus Schink 1984|Pelobacter carbinolicus|Pelobacter carbinolicus Schink 1984|p.carbinolicus|P. carbinolicus
species:ncbi:67294	streptomyces filamentosus|s. filamentosus|streptomyces venezuelae subsp. roseospori|S. roseosporus Falcao de Morais and Dalia Maia 1961 (Approved Lists 1980)|s.venezuelae subsp. roseospori|s. filamentosus Okami and Umezawa 1953 (Approved Lists 1980) emend. Lanoot et al. 2004|streptomyces roseisporus|Streptomyces filamentosus|s. roseosporus|S.filamentosus|s. venezuelae subsp. roseospori|s. roseosporus Falcao de Morais and Dalia Maia 1961 (Approved Lists 1980)|S. venezuelae subsp. roseospori|Streptomyces venezuelae subsp. roseospori|streptomyces filamentosus Okami and Umezawa 1953 (Approved Lists 1980) emend. Lanoot et al. 2004|streptomyces roseosporus|s.roseosporus|Streptomyces roseosporus Falcao de Morais and Dalia Maia 1961 (Approved Lists 1980)|streptomyces roseosporus Falcao de Morais and Dalia Maia 1961 (Approved Lists 1980)|S.roseosporus Falcao de Morais and Dalia Maia 1961 (Approved Lists 1980)|s.filamentosus Okami and Umezawa 1953 (Approved Lists 1980) emend. Lanoot et al. 2004|S. filamentosus Okami and Umezawa 1953 (Approved Lists 1980) emend. Lanoot et al. 2004|S. roseosporus|s.roseosporus Falcao de Morais and Dalia Maia 1961 (Approved Lists 1980)|S.venezuelae subsp. roseospori|S. filamentosus|S.roseosporus|s.filamentosus|Streptomyces roseosporus|Streptomyces filamentosus Okami and Umezawa 1953 (Approved Lists 1980) emend. Lanoot et al. 2004|S.filamentosus Okami and Umezawa 1953 (Approved Lists 1980) emend. Lanoot et al. 2004|Streptomyces roseisporus
species:ncbi:11	C. gilvus|c.gilvus|c. gilvus|Cellvibrio gilvus|cellvibrio gilvus|C.gilvus
species:ncbi:14	Dictyoglomus thermophilum|D.thermophilum|d. thermophilum|dictyoglomus thermophilum Saiki et al. 1985|D. thermophilum|Dictyoglomus thermophilum Saiki et al. 1985|dictyoglomus thermophilum|d.thermophilum
species:ncbi:17	M.methylotrophus|Methyliphilus methylotrophus|m.methylotrophus|M.methylophilus|Methylotrophus methylophilus|methylophilus methylitrophus|m.methylophilus|methylophilus methylotrophus Jenkins et al. 1987|methyliphilus methylotrophus|Methylophilus methylotrophus|m. methylotrophus|Methyliphilus methylitrophus|Methylophilus methylitrophus|methyliphilus methylitrophus|methylotrophus methylophilus|M. methylophilus|M. methylotrophus|m. methylophilus|Methylophilus methylotrophus Jenkins et al. 1987|methylophilus methylotrophus
species:ncbi:182988	L. umbratilis|Lutzomyia umbratalis|l. umbratilis|lutzomyia umbratalis|l.umbratilis|lutzomyia umbratilis|Lutzomyia umbratilis|L.umbratilis
species:ncbi:89	M. discophora|M.discophora|m. discophora|Leptothrix crassa|l.discophora|L. crassa|L.discophora (ex Schwers 1912) Spring et al. 1997|l.discophora (ex Schwers 1912) Spring et al. 1997|L. discophora (ex Schwers 1912) Spring et al. 1997|L.discophora|leptothrix discophora (ex Schwers 1912) Spring et al. 1997|l.crassa|Leptothrix discophora (ex Schwers 1912) Spring et al. 1997|Leptothrix discophora|l. discophora (ex Schwers 1912) Spring et al. 1997|Megalothrix discophora|leptothrix crassa|leptothrix discophora|l. crassa|megalothrix discophora|m.discophora|L.crassa|l. discophora|L. discophora
species:ncbi:182999	a. hispidum|A. hispidum|acanthospermum hispidum|acanthospermum hispidum DC.|Acanthospermum hispidum|a.hispidum|A.hispidum|Acanthospermum hispidum DC.
species:ncbi:84	h.methylovorum Izumi et al. 1983|h. methylovorum|Hyphomicrobium methylovorum|H. methylovorum|hyphomicrobium methylovorum|H. methylovorum Izumi et al. 1983|Hyphomicrobium methylovorum Izumi et al. 1983|H.methylovorum|h.methylovorum|h. methylovorum Izumi et al. 1983|H.methylovorum Izumi et al. 1983|hyphomicrobium methylovorum Izumi et al. 1983
species:ncbi:182990	Lutzomyia intermedia|L.(Nyssomyia) intermedia|N.intermedia|Lutzomyia (Nyssomyia) intermedia|n.intermedia|lutzomyia intermedia|l.(Nyssomyia) intermedia|L.intermedia|N. intermedia|n. intermedia|Nyssomyia intermedia|nyssomyia intermedia|lutzomyia (Nyssomyia) intermedia|l. (Nyssomyia) intermedia|L. intermedia|l. intermedia|l.intermedia|L. (Nyssomyia) intermedia
species:ncbi:149595	Canine parainfluenza virus|C. parainfluenza virus|c.parainfluenza virus|c. parainfluenza virus|C.parainfluenza virus|canine parainfluenza virus
species:ncbi:69	Lysobacter enzymogenes|Lysobacter enzymogenes Christensen and Cook 1978|lysobacter enzymogenes|l.enzymogenes|lysobacter enzymogenes Christensen and Cook 1978|L. enzymogenes|l. enzymogenes|L.enzymogenes
species:ncbi:67317	S.levoris|A. levoris|a. levoris|S. levoris|Streptomyces levoris|actinomyces levoris|s.levoris|A.levoris|Actinomyces levoris|s. levoris|streptomyces levoris|a.levoris
species:ncbi:182917	O.horridus|O.horridum|o. horridum|O. horridum|oplopanax horridus|Oplopanax horridus|O. horridus|o.horridum|o.horridus|o. horridus|oplopanax horridum|Oplopanax horridum
species:ncbi:67357	S.roseochromogenes|S. roseochromogenes|A. roseochromogenes|actinomyces roseochromogenes|a.roseochromogenes|a. roseochromogenes|streptomyces roseichromogenes|streptomyces roseochromogenes|s.roseochromogenes|A.roseochromogenes|s. roseochromogenes|Streptomyces roseichromogenes|Actinomyces roseochromogenes|Streptomyces roseochromogenes
species:ncbi:67435	f. antipyretica|F.antipyretica|Fontinalis antipyretica Hedw.|fontinalis antipyretica|F.antipyretica Hedw.|f.antipyretica Hedw.|F. antipyretica Hedw.|f.antipyretica|f. antipyretica Hedw.|F. antipyretica|fontinalis antipyretica Hedw.|Fontinalis antipyretica
